Lwl,B,T,Cb,V_kn,L_B,B_T,Fn,R_F_kN,R_R_kN,R_T_kN,P_E_kW
159.799230,25.644459,9.820542,0.625801,14.269481,6.231336,2.611308,0.185406,309.837578,59.762513,380.667966,2794.425935
111.697340,13.793566,5.379130,0.840899,19.605907,8.097785,2.564274,0.304698,292.458187,379.451824,676.626643,6824.552001
96.009170,14.982488,7.479597,0.613194,14.731817,6.408093,2.003114,0.246947,139.523180,75.688165,210.770086,1597.362159
100.087812,20.014660,6.946165,0.748465,21.972546,5.000725,2.881397,0.360739,405.713661,527.743450,952.617796,10768.052876
145.623727,24.294346,7.220600,0.572271,20.646703,5.994141,3.364588,0.281021,447.010423,498.408798,935.443106,9935.876719
149.144512,31.021366,11.459689,0.656742,22.904524,4.807800,2.706999,0.308050,880.726872,1422.674741,2324.640279,27391.456611
169.423353,28.519899,9.687037,0.821379,13.383767,5.940531,2.944130,0.168887,393.417971,63.252673,469.656523,3233.678493
220.887602,24.160205,6.401354,0.592952,13.997275,9.142621,3.774233,0.154690,300.601018,41.721456,349.592266,2517.348898
140.548345,27.635163,8.078032,0.630716,11.101194,5.085852,3.421027,0.153801,166.299544,28.014142,187.381400,1070.124394
218.777685,28.790155,11.361616,0.626960,23.885142,7.599045,2.533984,0.265234,1223.625381,1019.471478,2247.735150,27619.199042
207.474068,30.937731,7.546795,0.568949,17.937040,6.706182,4.099453,0.204537,544.451722,152.170387,683.297560,6305.198192
117.830050,24.542736,8.323389,0.560698,22.949380,4.801015,2.948647,0.347253,480.822298,669.166679,1172.593533,13843.839595
164.094525,21.605675,9.080092,0.574817,10.376314,7.594973,2.379456,0.133045,144.224427,18.573905,166.683839,889.763707
174.383216,21.040162,7.127751,0.817991,21.615156,8.288112,2.951866,0.268850,725.123615,679.954110,1403.682763,15608.653893
170.136173,24.758797,10.320204,0.762407,19.791236,6.871746,2.399061,0.249217,722.652155,487.294966,1195.856068,12175.587788
130.349882,28.712663,9.956852,0.766431,14.392819,4.539805,2.883709,0.207059,340.066296,109.166400,455.029764,3369.176480
105.456683,12.192243,5.822857,0.654918,22.470939,8.649490,2.093859,0.359408,277.889239,250.050634,535.016731,6184.814708
205.417101,25.492078,6.338992,0.617250,17.654837,8.058076,4.021472,0.202325,465.595983,112.779634,581.581923,5282.174251
126.428242,26.865115,12.789353,0.849577,22.650362,4.706038,2.100584,0.330869,926.907403,1679.942117,2616.603362,30489.558960
81.969562,13.701812,5.892520,0.802294,15.566803,5.982389,2.325289,0.282408,143.750461,163.022003,297.698316,2384.042078
182.885377,27.045108,12.115933,0.673922,10.767802,6.762235,2.232194,0.130780,249.200281,32.851452,276.916163,1533.958055
95.734580,16.572268,7.271315,0.681663,11.014412,5.776794,2.279130,0.184897,90.670202,16.011169,107.504919,609.154951
165.561595,27.715290,9.700058,0.588487,15.601225,5.973656,2.857229,0.199151,372.332307,91.713208,469.695641,3769.756778
191.870369,23.992639,6.204132,0.833027,15.819127,7.997051,3.867203,0.187578,462.640178,85.395686,537.677232,4375.646910
112.082714,24.227521,6.827047,0.742543,20.365937,4.626256,3.548756,0.315965,429.863486,762.396086,1195.915966,12529.771991
192.230018,27.717572,12.547934,0.606918,23.913729,6.935312,2.208935,0.283296,1105.506905,1190.255001,2292.782745,28206.442040
94.897756,15.392868,5.609805,0.551082,14.670495,6.165047,2.743922,0.247355,109.964331,62.228288,174.672951,1318.282637
131.082273,15.671324,6.772474,0.719066,23.964424,8.364467,2.313973,0.343794,501.177910,579.194976,1112.589659,13716.399170
95.718729,11.771044,5.687762,0.815434,20.990625,8.131711,2.069539,0.352396,265.022244,290.075901,578.764982,6249.794198
102.286536,16.675368,8.193112,0.798078,18.981256,6.133990,2.035291,0.308262,326.342585,465.898550,775.565932,7573.241179
195.108571,22.837378,11.382665,0.792340,17.242349,8.543388,2.006330,0.202750,655.263859,142.424726,770.931671,6838.335863
178.778021,25.227416,11.347558,0.836316,20.789467,7.086656,2.223158,0.255382,957.727187,753.344113,1672.778378,17890.392730
126.457600,26.178033,12.612007,0.801115,21.185786,4.830676,2.075644,0.309439,755.725644,1287.695478,2000.973960,21808.416292
171.033748,28.898370,12.026949,0.605530,10.249961,5.918457,2.402801,0.128732,202.771521,29.433094,231.525726,1220.842274
105.396774,21.695069,8.247376,0.786731,11.426310,4.858098,2.630542,0.182808,147.783138,28.278763,179.680412,1056.196761
112.834321,14.080573,6.023112,0.670143,23.356396,8.013475,2.337757,0.361151,352.340964,335.123687,687.478278,8260.434821
120.930470,20.711810,5.949653,0.736650,10.237510,5.838721,3.481180,0.152908,107.743438,15.602480,122.944895,647.504750
229.301163,32.344042,8.127922,0.551096,23.223563,7.089441,3.979374,0.251901,995.192659,708.420728,1678.538915,20053.877853
84.565475,13.067520,4.937692,0.555104,10.705846,6.471425,2.646483,0.191218,47.950967,8.795641,57.902459,318.901159
178.620573,25.119240,7.813530,0.554742,21.326382,7.110907,3.214839,0.262093,584.176956,461.823207,1027.479014,11272.707604
176.853126,25.789711,9.393363,0.638780,22.350609,6.857507,2.745525,0.276049,784.042212,796.455650,1570.794931,18061.214896
164.525351,22.165857,6.283904,0.797860,10.466470,7.422467,3.527402,0.134025,169.508537,20.814673,192.904837,1038.679234
152.411909,18.016647,6.444277,0.695455,15.654712,8.459505,2.795759,0.208276,262.280462,62.662931,331.275706,2667.919880
220.576870,24.403422,7.426748,0.667877,22.369397,9.038768,3.285883,0.247388,862.337680,498.338144,1357.176042,15618.113017
115.750964,16.876250,4.024423,0.645380,13.638886,6.858809,4.193458,0.208219,118.147237,31.586360,147.272992,1033.332525
154.578270,31.106090,9.599657,0.685840,15.581648,4.969389,3.240333,0.205846,424.012764,131.023666,540.560108,4333.067729
181.723659,24.045237,9.898438,0.798748,23.972100,7.557574,2.429195,0.292081,1108.271479,1431.497349,2627.802270,32406.853665
179.536074,29.830329,9.690245,0.589579,17.505443,6.018575,3.078387,0.214586,516.152633,172.403912,709.361914,6388.208357
99.271301,11.477857,3.834845,0.583313,13.058294,8.648941,2.993043,0.215267,68.238779,16.952349,84.332310,566.524315
187.244664,26.825754,11.869612,0.605371,17.530692,6.980034,2.260036,0.210425,574.872395,159.037497,747.451123,6740.932375
194.989571,21.731020,5.979040,0.609034,15.886442,8.972868,3.634533,0.186864,319.645945,56.226512,380.154367,3106.881837
208.834827,24.509032,11.347097,0.828895,10.790209,8.520729,2.159939,0.122640,312.096667,33.541602,345.798133,1919.511095
167.377777,22.694354,7.491323,0.625868,11.267562,7.375305,3.029419,0.143049,170.432298,23.063383,189.003748,1095.565858
169.179479,33.875052,12.581339,0.583125,22.065255,4.994220,2.692484,0.278637,912.103638,1090.425321,2065.624338,23447.600244
135.889005,24.868289,6.842526,0.712258,23.631397,5.464349,3.634373,0.332967,654.485753,1065.534484,1676.006428,20375.260879
157.081029,19.456278,8.181389,0.790526,21.024598,8.073540,2.378114,0.275530,615.692022,608.642457,1238.250775,13392.893549
164.662650,28.639243,11.706609,0.826895,23.346681,5.749546,2.446417,0.298835,1193.153629,1895.673393,3164.724439,38010.113213
113.009863,18.121290,5.321594,0.846002,14.281870,6.236303,3.405237,0.220664,193.648167,72.562737,267.810733,1967.665025
193.454982,32.778641,8.843694,0.679076,19.874974,5.901861,3.706442,0.234704,804.279091,446.410230,1284.905871,13137.598438
134.956261,15.336669,4.750982,0.571614,17.936044,8.799581,3.228105,0.253591,205.187388,118.452062,328.892619,3034.721852
167.347353,30.856472,12.838942,0.649432,20.306770,5.423412,2.403350,0.257831,810.419458,682.727884,1428.726487,14925.471560
110.661858,14.684804,4.030901,0.555343,14.738086,7.535807,3.643058,0.230115,105.975546,40.438481,148.050899,1122.510073
211.642338,33.242622,8.482592,0.826554,22.791686,6.366596,3.918923,0.257323,1374.251839,1313.346814,2637.081474,30919.902010
156.871527,22.185027,5.522025,0.810720,10.239151,7.071054,4.017553,0.134275,152.105596,19.277785,171.689340,904.368381
150.117752,19.433569,9.476415,0.673906,12.209328,7.724662,2.050730,0.163674,199.121454,26.489257,226.500687,1422.654274
172.591588,29.819110,12.580108,0.749049,15.720717,5.787952,2.370338,0.196547,566.926176,133.831944,718.075534,5807.384537
173.156139,21.943265,6.418916,0.647531,12.270540,7.891084,3.418531,0.153161,194.386726,26.667346,221.989777,1401.311778
206.067356,24.046126,11.802331,0.626585,17.670478,8.569670,2.037405,0.202184,616.654508,132.133421,744.766696,6770.280472
147.730153,26.926575,9.145694,0.609597,16.202652,5.486407,2.944181,0.218955,356.781849,131.715232,475.629036,3964.537955
203.193895,23.079141,10.511307,0.733692,11.747220,8.804223,2.195649,0.135358,297.043356,33.878470,323.852137,1957.131381
154.261270,31.900118,10.769754,0.672164,16.723831,4.835759,2.962010,0.221162,506.043859,214.968159,685.690695,5899.322350
128.800654,25.531289,7.511600,0.849786,13.508029,5.044816,3.398915,0.195495,278.012616,68.651238,340.904115,2368.985190
145.387519,20.830237,7.581472,0.689722,18.377663,6.979638,2.747519,0.250340,394.264532,254.755642,626.586362,5923.921791
92.790719,13.958275,4.306461,0.764740,18.362588,6.647721,3.241240,0.313102,183.439151,257.920438,441.168853,4167.511841
105.538977,21.733148,7.932008,0.585581,18.505175,4.856129,2.739930,0.295863,276.631356,370.236531,638.367361,6077.178292
181.928825,30.702965,9.766774,0.726378,17.800588,5.925448,3.143614,0.216764,661.196225,241.884709,915.054365,8379.524010
192.740129,31.163710,9.681907,0.553327,12.137736,6.184762,3.218757,0.143600,268.777206,42.817011,322.320080,2012.626378
124.136139,27.424758,9.145371,0.632463,11.974485,4.526426,2.998758,0.176527,181.611410,36.431512,228.970459,1410.504273
150.745541,19.493720,7.924892,0.556854,21.784018,7.733031,2.459809,0.291420,466.251092,489.058723,942.278127,10559.787868
153.584896,30.450231,10.860619,0.785024,22.645045,5.043801,2.803729,0.300125,1008.876315,1688.604172,2699.556154,31448.769963
187.173956,29.486250,11.303049,0.845138,21.352487,6.347839,2.608699,0.256348,1155.567492,1014.014720,2129.798979,23395.115053
152.959866,27.633126,11.715182,0.723898,20.022195,5.535380,2.358745,0.265905,723.307200,715.662364,1451.065050,14946.402202
128.316643,23.702961,7.431113,0.644069,10.720186,5.413528,3.189692,0.155441,129.393169,20.551464,151.810907,837.227317
220.321115,31.759162,10.994446,0.716429,11.679463,6.937246,2.888655,0.129240,374.318948,50.599250,426.789602,2564.335302
181.125194,22.257830,7.299825,0.719189,15.068249,8.137594,3.049091,0.183898,348.722803,58.680337,396.492681,3073.520123
119.910489,19.892601,7.449644,0.567711,11.576518,6.027894,2.670275,0.173641,115.962030,19.419334,132.657321,790.036747
148.004703,32.333827,8.055080,0.840494,23.149510,4.577395,4.014091,0.312541,1022.022744,2087.560384,3167.213237,37718.742460
153.988012,25.012514,8.157747,0.723057,15.122458,6.156439,3.066106,0.200162,344.493039,84.791140,444.267785,3456.251345
129.746040,24.228492,10.183611,0.625363,22.357417,5.355102,2.379165,0.322387,594.759442,879.388261,1481.850892,17043.713953
130.550641,18.326756,8.636255,0.554798,20.027357,7.123500,2.122072,0.287897,357.824856,363.393208,700.312935,7215.291696
194.393055,24.742840,8.829232,0.593290,12.014084,7.856538,2.802377,0.141532,237.151470,31.925090,265.600215,1641.561581
154.180930,29.512449,12.279817,0.734206,11.586363,5.224268,2.403330,0.153262,280.080130,43.136401,326.661914,1947.079694
122.753774,15.888229,5.961116,0.677664,14.833672,7.726083,2.665311,0.219905,173.019825,52.722375,223.834710,1708.103614
208.527870,25.372196,11.126402,0.678236,20.343551,8.218755,2.280359,0.231392,859.276809,353.330854,1209.486570,12658.024062
191.682434,32.351257,8.923676,0.658455,10.166535,5.925038,3.625328,0.120611,219.195911,32.904755,250.268159,1308.930712
115.895402,13.156744,6.536580,0.823087,14.659893,8.808821,2.012787,0.223667,182.678575,57.129478,234.205814,1766.308585
156.766088,21.057942,6.859864,0.677043,14.917352,7.444511,3.069732,0.195690,269.123084,55.442196,310.468782,2382.581570
174.193743,28.986848,12.956923,0.657848,11.371870,6.009406,2.237171,0.141520,278.088119,40.060704,314.956936,1842.558016
190.600042,24.652006,11.644057,0.726576,15.053637,7.731624,2.117132,0.179095,483.187654,76.077792,553.407714,4285.729453
197.421267,32.820023,9.442098,0.605892,19.567304,6.015269,3.475925,0.228738,737.049891,343.529246,1066.913589,10739.853137
121.518329,23.211724,7.577092,0.743803,13.223587,5.235213,3.063408,0.197030,208.350026,50.541660,259.810553,1767.437986
195.895400,29.940050,8.635463,0.785576,12.570335,6.542922,3.467104,0.147516,372.795163,53.047013,443.642818,2868.919842
178.198258,33.692059,9.053592,0.560657,17.165478,5.289028,3.721402,0.211207,493.397159,169.523914,658.465658,5814.697809
121.473443,19.959917,6.981926,0.759625,21.134980,6.085869,2.858798,0.314967,452.462350,690.364535,1142.579243,12422.994309
129.327017,24.850657,10.520250,0.798902,10.970015,5.204169,2.362174,0.158440,199.573752,29.693829,216.501767,1221.818708
206.589152,30.539860,12.106441,0.795105,20.903871,6.764574,2.522613,0.238878,1193.591493,688.814273,1914.816646,20591.691104
229.315107,31.736356,9.559429,0.623279,14.250550,7.225628,3.319901,0.154568,466.913541,71.602353,539.945194,3958.397440
123.575778,21.852742,7.893648,0.645412,20.590640,5.654932,2.768396,0.304233,418.823608,584.984068,1017.691363,10780.130921
198.193157,25.090439,9.233505,0.721058,22.936811,7.899151,2.717325,0.267604,988.333860,883.105237,1954.088431,23057.666860
150.719394,31.637736,11.482607,0.581200,21.453184,4.763912,2.755275,0.287019,720.354083,956.645801,1731.822224,19113.189508
148.615881,20.131264,7.557589,0.714840,12.673537,7.382342,2.663715,0.170753,202.581635,29.484940,228.005574,1486.556442
174.335162,23.776177,8.095842,0.738723,12.378788,7.332346,2.936838,0.153989,260.117623,35.052613,292.711456,1864.043116
171.747305,20.608955,8.557961,0.571462,20.717205,8.333625,2.408162,0.259651,517.820592,346.349047,878.571124,9363.672005
149.838609,24.433974,9.301684,0.772312,21.960064,6.132388,2.626833,0.294663,754.506532,1066.657882,1812.896435,20480.695163
109.754419,16.303232,4.469878,0.681740,22.175717,6.732065,3.647355,0.347672,301.095769,380.004980,694.742797,7925.740204
199.833732,32.690365,11.284861,0.622113,22.070554,6.112924,2.896834,0.256438,1032.415542,826.186641,1846.653063,20967.016833
212.835986,22.607606,6.538287,0.774300,21.934153,9.414353,3.457726,0.246946,845.272979,504.549293,1374.808221,15513.189297
159.283303,30.249715,11.435856,0.631550,12.266397,5.265613,2.645164,0.159638,275.423365,46.392496,329.442649,2078.906443
120.922469,19.511048,8.042234,0.786934,22.164751,6.197641,2.426073,0.331065,536.187708,805.955486,1337.506478,15250.948903
208.445834,23.685868,6.841970,0.774155,19.942466,8.800430,3.461849,0.226875,727.102388,286.167076,1024.650081,10512.174306
147.960455,21.019351,5.574785,0.717458,23.965871,7.039249,3.770433,0.323612,605.647502,899.693732,1512.959883,18653.431291
176.412722,26.393508,9.981763,0.733071,15.602576,6.683944,2.644173,0.192946,468.848902,97.898717,573.810696,4605.778612
172.009177,26.593141,8.723160,0.577804,11.232565,6.468178,3.048567,0.140672,190.361609,28.231717,221.408883,1279.416927
107.534601,13.531859,4.996915,0.692897,17.058091,7.946772,2.708043,0.270184,172.600561,140.357777,318.557662,2795.481304
214.760596,25.952671,11.269726,0.721795,15.900789,8.275086,2.302866,0.178215,596.121039,92.440804,679.758274,5560.467358
187.122490,25.540459,8.709497,0.676036,19.973767,7.326512,2.932484,0.239828,672.320002,356.466239,1046.281125,10750.940695
219.771954,31.226495,10.162252,0.613432,11.993424,7.037996,3.072793,0.132880,327.142949,46.928857,371.574325,2292.593228
207.619066,33.084919,10.505450,0.807804,11.776321,6.275339,3.149310,0.134239,410.051385,56.324694,462.551761,2802.257842
184.897393,26.570980,12.751294,0.657647,12.441639,6.958622,2.083787,0.150285,329.453055,45.372841,379.877992,2431.419162
119.365189,18.210535,6.657981,0.603806,13.743703,6.554733,2.735144,0.206618,150.814882,37.696082,179.696048,1270.516721
123.385884,19.421674,7.670706,0.758876,20.125218,6.353000,2.531928,0.297585,428.875578,579.564246,1047.735886,10847.521689
139.249352,24.063530,6.682740,0.602501,16.377423,5.786738,3.600848,0.227957,279.379890,123.166542,397.981765,3353.102599
168.101692,29.848760,12.299103,0.837399,16.961559,5.631781,2.426905,0.214874,706.709631,251.028146,974.346070,8501.921995
214.702874,27.909646,8.232011,0.710357,22.127189,7.692784,3.390380,0.248034,989.507272,647.372441,1601.356812,18228.563959
181.594864,29.655535,11.782319,0.784002,12.274105,6.123473,2.516952,0.149603,376.274251,52.957515,434.827868,2745.650967
223.918589,30.043011,12.333154,0.664385,16.189184,7.453267,2.435955,0.177698,671.004319,112.606214,792.343850,6598.979326
172.720589,27.866746,7.290307,0.571741,16.398058,6.198090,3.822438,0.204939,365.033918,102.409579,462.838405,3904.450403
143.175350,31.609909,10.543729,0.574322,21.481304,4.529445,2.997982,0.294870,656.386405,962.877999,1641.124048,18135.943209
205.579098,28.078268,11.797086,0.586357,10.528025,7.321645,2.380102,0.120604,238.051878,31.720563,278.820559,1510.114208
229.424196,32.322640,11.138424,0.760734,16.660506,7.097941,2.901904,0.180664,813.547650,145.342568,949.148943,8135.058120
134.278490,29.798719,12.024993,0.820977,19.764492,4.506183,2.478065,0.280147,751.619021,1079.669692,1882.406498,19139.790260
109.558290,18.695524,6.370424,0.723779,20.075469,5.860135,2.934738,0.315026,331.812411,494.915445,818.566593,8453.913742
216.002235,31.522540,11.305195,0.773318,14.539425,6.852311,2.788323,0.162488,602.653644,90.152791,708.400379,5298.636312
163.679833,21.367539,6.429269,0.559972,23.440964,7.660210,3.323479,0.300941,544.530441,653.073594,1190.186875,14352.538738
197.406151,30.146338,10.140045,0.821150,22.640616,6.548263,2.972998,0.264674,1269.680523,1291.824942,2510.269739,29237.938267
